,championId,pickTurn,teamId,metadata.matchId
462,141,3,100,LA1_1173087494
463,21,4,100,LA1_1173087494
464,145,5,100,LA1_1173087494
465,875,6,200,LA1_1173087494
466,82,7,200,LA1_1173087494
467,64,8,200,LA1_1173087494
468,202,9,200,LA1_1173087494
469,13,10,200,LA1_1173087494
470,82,1,100,LA1_1173104079
471,64,2,100,LA1_1173104079
472,53,3,100,LA1_1173104079
473,18,4,100,LA1_1173104079
474,11,5,100,LA1_1173104079
475,11,6,200,LA1_1173104079
476,111,7,200,LA1_1173104079
477,777,8,200,LA1_1173104079
478,238,9,200,LA1_1173104079
479,67,10,200,LA1_1173104079
480,84,1,100,LA1_1173072839
481,19,2,100,LA1_1173072839
482,18,3,100,LA1_1173072839
483,21,4,100,LA1_1173072839
484,75,5,100,LA1_1173072839
485,53,6,200,LA1_1173072839
486,234,7,200,LA1_1173072839
487,105,8,200,LA1_1173072839
488,24,9,200,LA1_1173072839
489,555,10,200,LA1_1173072839
490,25,1,100,LA1_1171592296
491,119,2,100,LA1_1171592296
492,254,3,100,LA1_1171592296
493,45,4,100,LA1_1171592296
494,420,5,100,LA1_1171592296
495,223,6,200,LA1_1171592296
496,84,7,200,LA1_1171592296
497,63,8,200,LA1_1171592296
498,202,9,200,LA1_1171592296
499,25,10,200,LA1_1171592296
500,122,1,100,LA1_1171579526
501,518,2,100,LA1_1171579526
502,53,3,100,LA1_1171579526
503,63,4,100,LA1_1171579526
504,141,5,100,LA1_1171579526
505,67,6,200,LA1_1171579526
506,90,7,200,LA1_1171579526
507,50,8,200,LA1_1171579526
508,99,9,200,LA1_1171579526
509,21,10,200,LA1_1171579526
510,131,1,100,LA1_1171575714
511,17,2,100,LA1_1171575714
512,78,3,100,LA1_1171575714
513,67,4,100,LA1_1171575714
514,11,5,100,LA1_1171575714
515,11,6,200,LA1_1171575714
516,21,7,200,LA1_1171575714
517,526,8,200,LA1_1171575714
518,39,9,200,LA1_1171575714
519,122,10,200,LA1_1171575714
520,99,1,100,LA1_1171574688
521,53,2,100,LA1_1171574688
522,21,3,100,LA1_1171574688
523,420,4,100,LA1_1171574688
524,24,5,100,LA1_1171574688
525,238,6,200,LA1_1171574688
526,876,7,200,LA1_1171574688
527,25,8,200,LA1_1171574688
528,-1,9,200,LA1_1171574688
529,777,10,200,LA1_1171574688
530,238,1,100,LA1_1170071215
531,777,2,100,LA1_1170071215
532,24,3,100,LA1_1170071215
533,203,4,100,LA1_1170071215
534,25,5,100,LA1_1170071215
535,2,6,200,LA1_1170071215
536,39,7,200,LA1_1170071215
537,53,8,200,LA1_1170071215
538,67,9,200,LA1_1170071215
539,875,10,200,LA1_1170071215
540,11,1,100,LA1_1153952936
541,86,2,100,LA1_1153952936
542,555,3,100,LA1_1153952936
543,157,4,100,LA1_1153952936
544,266,5,100,LA1_1153952936
545,234,6,200,LA1_1153952936
546,67,7,200,LA1_1153952936
547,711,8,200,LA1_1153952936
548,89,9,200,LA1_1153952936
549,876,10,200,LA1_1153952936
550,555,1,100,LA1_1032478864
551,164,2,100,LA1_1032478864
552,25,3,100,LA1_1032478864
553,77,4,100,LA1_1032478864
554,147,5,100,LA1_1032478864
555,67,6,200,LA1_1032478864
556,-1,7,200,LA1_1032478864
557,89,8,200,LA1_1032478864
558,555,9,200,LA1_1032478864
559,234,10,200,LA1_1032478864
560,105,1,100,LA1_1031908668
561,11,2,100,LA1_1031908668
562,202,3,100,LA1_1031908668
563,122,4,100,LA1_1031908668
564,35,5,100,LA1_1031908668
565,157,6,200,LA1_1031908668
566,25,7,200,LA1_1031908668
567,122,8,200,LA1_1031908668
568,238,9,200,LA1_1031908668
569,121,10,200,LA1_1031908668
570,67,1,100,LA1_1031302847
571,25,2,100,LA1_1031302847
572,98,3,100,LA1_1031302847
573,24,4,100,LA1_1031302847
574,202,5,100,LA1_1031302847
575,360,6,200,LA1_1031302847
576,238,7,200,LA1_1031302847
577,99,8,200,LA1_1031302847
578,150,9,200,LA1_1031302847
579,421,10,200,LA1_1031302847
580,238,1,100,LA1_1030070767
581,120,2,100,LA1_1030070767
582,202,3,100,LA1_1030070767
583,555,4,100,LA1_1030070767
584,75,5,100,LA1_1030070767
585,202,6,200,LA1_1030070767
586,238,7,200,LA1_1030070767
587,11,8,200,LA1_1030070767
588,777,9,200,LA1_1030070767
589,164,10,200,LA1_1030070767
590,122,1,100,LA1_1030026961
591,2,2,100,LA1_1030026961
592,555,3,100,LA1_1030026961
593,55,4,100,LA1_1030026961
594,202,5,100,LA1_1030026961
595,91,6,200,LA1_1030026961
596,234,7,200,LA1_1030026961
597,114,8,200,LA1_1030026961
598,145,9,200,LA1_1030026961
599,122,10,200,LA1_1030026961
600,29,1,100,LA1_1019626827
601,121,2,100,LA1_1019626827
602,235,3,100,LA1_1019626827
603,145,4,100,LA1_1019626827
604,234,5,100,LA1_1019626827
605,555,6,200,LA1_1019626827
606,360,7,200,LA1_1019626827
607,150,8,200,LA1_1019626827
608,141,9,200,LA1_1019626827
609,238,10,200,LA1_1019626827
610,121,1,100,LA1_1019630345
611,268,2,100,LA1_1019630345
612,141,3,100,LA1_1019630345
613,555,4,100,LA1_1019630345
614,360,5,100,LA1_1019630345
615,141,6,200,LA1_1019630345
616,234,7,200,LA1_1019630345
617,875,8,200,LA1_1019630345
618,90,9,200,LA1_1019630345
619,111,10,200,LA1_1019630345
620,84,1,100,LA1_1016994894
621,238,2,100,LA1_1016994894
622,89,3,100,LA1_1016994894
623,33,4,100,LA1_1016994894
624,518,5,100,LA1_1016994894
625,77,6,200,LA1_1016994894
626,360,7,200,LA1_1016994894
627,13,8,200,LA1_1016994894
628,33,9,200,LA1_1016994894
629,555,10,200,LA1_1016994894
630,106,1,100,LA1_1016974156
